RowRef,BirdID,Sex,SexingMethod,SexingDate,Lane,Observer,BloodID,EstimateSource,MergeRef,MergeStatus
13147,3091,0,DNA,08/03/2012,,DLG,457,,202727679,
13162,3455,0,DNA,08/03/2012,,DLG,485,,1369081343,
13163,3456,1,DNA,08/03/2012,,DLG,486,,1214722303,
13164,3457,1,DNA,08/03/2012,,DLG,478,,-1066586113,
13165,3458,1,DNA,08/03/2012,,DLG,487,,-216583425,
13166,3459,1,DNA,08/03/2012,,DLG,491,,2061838847,
13167,3461,0,DNA,08/03/2012,,DLG,489,,-1273543425,
13168,3462,0,DNA,08/03/2012,,DLG,488,,111997951,
13169,3464,1,DNA,08/03/2012,,DLG,492,,-999823617,
13170,3486,1,DNA,08/03/2012,,DLG,490,,1522732543,
13171,221,1,DNA,13/03/2012,,DLG,2851,,1494063359,
13172,609,1,DNA,13/03/2012,,DLG,2848,,-1978009601,
13159,3452,1,DNA,08/03/2012,,DLG,470,,1145658623,
12507,5587,1,DNA,11/10/2011,,MV,4708,,382952168,
12495,5609,0,DNA,11/10/2011,,MV,4730,,-584035237,
12496,5608,0,DNA,11/10/2011,,MV,4729,,106808964,
12497,5591,1,DNA,11/10/2011,,MV,4712,,1147236015,
12498,5613,0,DNA,11/10/2011,,MV,4734,,-1917683442,
12499,5614,1,DNA,11/10/2011,,MV,4735,,397104944,
12500,5599,1,DNA,11/10/2011,,MV,4720,,-134432048,
12501,5611,0,DNA,11/10/2011,,MV,4732,,526978313,
12502,5601,1,DNA,11/10/2011,,MV,4722,,634887219,
12503,5597,0,DNA,11/10/2011,,MV,4718,,-1014501770,
12504,5598,0,DNA,11/10/2011,,MV,4719,,-947718465,
12519,5626,1,DNA,11/10/2011,,MV,4747,,322911961,
12506,5596,0,DNA,11/10/2011,,MV,4717,,1394155402,
12492,5617,0,DNA,11/10/2011,,MV,4738,,1595347562,
12508,5618,0,DNA,11/10/2011,,MV,4739,,2087754395,
12509,5606,1,DNA,11/10/2011,,MV,4727,,1765078227,
12510,5594,1,DNA,11/10/2011,,MV,4715,,-1173101598,
12511,5583,1,DNA,11/10/2011,,MV,4704,,838014690,
12512,5605,1,DNA,11/10/2011,,MV,4726,,2061598044,
12513,5593,0,DNA,11/10/2011,,MV,4714,,-1099806263,
12514,5600,0,DNA,11/10/2011,,MV,4721,,145483856,
12515,5612,1,DNA,11/10/2011,,MV,4733,,-1690629266,
12516,5610,0,DNA,11/10/2011,,MV,4731,,2144969373,
12517,5622,1,DNA,11/10/2011,,MV,4743,,756669728,
12789,5702,0,DNA,05/04/2011,,MV,4946,Blood,-850626864,
12505,5582,1,DNA,11/10/2011,,MV,4703,,1416487085,
12481,5589,0,DNA,11/10/2011,,MV,4710,,1179999743,
6105,1348,1,DNA,25/07/1998,,,,Blood,797432319,
6104,1203,1,DNA,23/07/1998,,,,Blood,1087087359,
6103,557,1,DNA,23/07/1998,,,,Blood,113663999,
6102,607,1,DNA,23/07/1998,,,,Blood,1714692351,
6101,1370,1,DNA,23/07/1998,,,,Blood,-527026689,
6100,1369,0,DNA,23/07/1998,,,,Blood,103558911,
6099,1368,1,DNA,21/07/1998,,,,Blood,-157230081,
6098,859,0,DNA,18/07/1998,,,,Blood,930827519,
12476,5584,0,DNA,11/10/2011,,MV,4705,,882819789,
12477,5585,1,DNA,11/10/2011,,MV,4706,,143554986,
12478,5581,1,DNA,11/10/2011,,MV,4702,,341529785,
12494,5615,0,DNA,11/10/2011,,MV,4736,,1930830893,
12480,5588,1,DNA,11/10/2011,,MV,4709,,-850626864,
12493,5616,0,DNA,11/10/2011,,MV,4737,,-1905948174,
12482,5590,1,DNA,11/10/2011,,MV,4711,,-2087278343,
12483,5595,1,DNA,11/10/2011,,MV,4716,,1119799334,
12484,5586,1,DNA,11/10/2011,,MV,4707,,1350724264,
12485,5602,1,DNA,11/10/2011,,MV,4723,,897810943,
12486,5604,0,DNA,11/10/2011,,MV,4725,,-1952695028,
12487,5621,0,DNA,11/10/2011,,MV,4742,,-369226743,
12488,5620,1,DNA,11/10/2011,,MV,4741,,1557438033,
12489,5603,1,DNA,11/10/2011,,MV,4724,,1247602099,
12490,5619,0,DNA,11/10/2011,,MV,4740,,-543157886,
12491,5607,0,DNA,11/10/2011,,MV,4728,,1984073885,
12520,5627,1,DNA,11/10/2011,,MV,4748,,-1717762722,
12479,5592,0,DNA,11/10/2011,,MV,4713,,-903822181,
12560,5684,1,DNA,11/10/2011,,MV,4895,,186232358,
12548,5649,1,DNA,11/10/2011,,MV,4805,,-520109374,
12549,5647,0,DNA,11/10/2011,,MV,4803,,-903381947,
12550,5657,0,DNA,11/10/2011,,MV,4830,,1801210928,
12551,5656,0,DNA,11/10/2011,,MV,4829,,565829298,
12552,5655,1,DNA,11/10/2011,,MV,4828,,548218214,
12553,5658,0,DNA,11/10/2011,,MV,4831,,-307277423,
12554,5678,0,DNA,11/10/2011,,MV,4868,,-1726689296,
12555,5679,1,DNA,11/10/2011,,MV,4869,,262165232,
12556,5680,1,DNA,11/10/2011,,MV,4881,,835308002,
12557,5681,0,DNA,11/10/2011,,MV,4892,,1776903560,
12518,5625,0,DNA,11/10/2011,,MV,4746,,-2080035826,
12559,5683,0,DNA,11/10/2011,,MV,4894,,-2050291975,
12545,5652,0,DNA,11/10/2011,,MV,4808,,1742596221,
12561,5685,0,DNA,11/10/2011,,MV,4896,,1787410768,
12562,5686,0,DNA,11/10/2011,,MV,4897,,-299526296,
12563,5687,1,DNA,11/10/2011,,MV,4898,,764279551,
6097,1347,0,DNA,18/07/1998,,,,Blood,-2002529793,
6096,44,1,DNA,04/07/1998,,,,Blood,-376636673,
6095,1158,0,DNA,23/06/1998,,,,Blood,684759039,
6094,1159,1,DNA,23/06/1998,,,,Blood,-1605322497,
6093,1346,1,DNA,23/06/1998,,,,Blood,-47403521,
6092,1227,0,DNA,23/06/1998,,,,Blood,-1994782977,
6091,1345,0,DNA,23/06/1998,,,,Blood,-1913547777,
6090,1029,1,DNA,22/03/1998,,,,Blood,1619027199,
12558,5682,1,DNA,11/10/2011,,MV,4893,,1438028923,
12534,5629,1,DNA,11/10/2011,,MV,4772,,629586799,
12521,5624,1,DNA,11/10/2011,,MV,4745,,-1705004951,
12522,5623,0,DNA,11/10/2011,,MV,4744,,1283698722,
12523,5640,0,DNA,11/10/2011,,MV,4783,,-925650064,
12524,5631,1,DNA,11/10/2011,,MV,4774,,-1951421956,
12525,5630,0,DNA,11/10/2011,,MV,4773,,-877148716,
12526,5641,0,DNA,11/10/2011,,MV,4784,,-506760186,
12527,5642,0,DNA,11/10/2011,,MV,4785,,-854825194,
12528,5644,0,DNA,11/10/2011,,MV,4787,,1926598203,
12529,5643,1,DNA,11/10/2011,,MV,4786,,2060851579,
12530,5628,1,DNA,11/10/2011,,MV,4771,,-423594157,
12531,5632,0,DNA,11/10/2011,,MV,4775,,-952280150,
12547,5648,0,DNA,11/10/2011,,MV,4804,,1224977070,
12533,5633,0,DNA,11/10/2011,,MV,4776,,-1448170202,
12546,5650,1,DNA,11/10/2011,,MV,4806,,-1024915348,
12535,5634,0,DNA,11/10/2011,,MV,4777,,-386232666,
12536,5635,0,DNA,11/10/2011,,MV,4778,,-374663742,
12537,5638,1,DNA,11/10/2011,,MV,4781,,913670539,
12538,5637,0,DNA,11/10/2011,,MV,4780,,-746438688,
12539,5639,1,DNA,11/10/2011,,MV,4782,,571999019,
12540,5654,1,DNA,11/10/2011,,MV,4810,,-1256015512,
12541,5653,0,DNA,11/10/2011,,MV,4809,,-1348561750,
12542,5651,1,DNA,11/10/2011,,MV,4807,,358024178,
12543,5646,1,DNA,11/10/2011,,MV,4802,,-1800816909,
12544,5645,1,DNA,11/10/2011,,MV,4801,,-180511034,
6108,507,0,DNA,27/07/1998,,,,Blood,-847292673,
12532,5636,0,DNA,11/10/2011,,MV,4779,,-1458392653,
12400,5555,1,DNA,01/05/2011,,MV,4644,,-1917683442,
12388,5508,1,DNA,01/05/2011,,MV,4546,,-1952695028,
12389,5537,0,DNA,01/05/2011,,MV,4597,,-369226743,
12390,5564,0,DNA,01/05/2011,,MV,4659,,1557438033,
12391,5543,0,DNA,01/05/2011,,MV,4631,,1247602099,
12392,5575,0,DNA,01/05/2011,,MV,4668,,-543157886,
12393,5545,0,DNA,01/05/2011,,MV,4633,,1984073885,
12394,5573,0,DNA,01/05/2011,,MV,4666,,1595347562,
12395,5538,1,DNA,01/05/2011,,MV,4609,,-1905948174,
12396,5551,1,DNA,01/05/2011,,MV,4640,,1930830893,
12397,5534,0,DNA,01/05/2011,,MV,4594,,-584035237,
6106,1349,1,DNA,25/07/1998,,,,Blood,-1125174017,
12399,5529,1,DNA,01/05/2011,,MV,4580,,1147236015,
12385,5509,1,DNA,01/05/2011,,MV,4547,,1119799334,
12401,5563,1,DNA,01/05/2011,,MV,4658,,397104944,
12402,5567,1,DNA,01/05/2011,,MV,4662,,-134432048,
12403,5548,1,DNA,01/05/2011,,MV,4637,,-866873007,
12404,5560,1,DNA,01/05/2011,,MV,4655,,526978313,
12405,5571,1,DNA,01/05/2011,,MV,4664,,634887219,
12406,5540,1,DNA,01/05/2011,,MV,4628,,-1014501770,
12407,5572,1,DNA,01/05/2011,,MV,4665,,-947718465,
12408,5566,0,DNA,01/05/2011,,MV,4661,,1416487085,
12409,5574,0,DNA,01/05/2011,,MV,4667,,1394155402,
12410,5547,1,DNA,01/05/2011,,MV,4636,,382952168,
12411,5558,1,DNA,01/05/2011,,MV,4647,,2087754395,
12398,5528,1,DNA,01/05/2011,,MV,4579,,106808964,
6152,1396,1,DNA,31/08/1998,,,,Blood,151556863,
6165,924,0,DNA,10/09/1998,,,,Blood,-151620097,
6164,220,1,DNA,10/09/1998,,,,Blood,543256319,
6163,1409,0,DNA,09/09/1998,,,,Blood,462363647,
6162,1408,0,DNA,09/09/1998,,,,Blood,1423346943,
6161,1185,1,DNA,09/09/1998,,,,Blood,-13626881,
6160,1400,0,DNA,08/09/1998,,,,Blood,1583233791,
6159,1401,0,DNA,09/09/1998,,,,Blood,1066063871,
6158,638,0,DNA,09/09/1998,,,,Blood,308803839,
6157,1366,0,DNA,07/09/1998,,,,Blood,-1843073537,
6156,1361,0,DNA,30/08/1998,,,,Blood,-1010350337,
6155,1365,0,DNA,31/08/1998,,,,Blood,1924649983,
12387,5524,0,DNA,01/05/2011,,MV,4572,,897810943,
6153,1397,0,DNA,07/09/1998,,,,Blood,915474943,
12386,5525,0,DNA,01/05/2011,,MV,4574,,1350724264,
6151,1363,1,DNA,30/08/1998,,,,Blood,-1661857793,
6150,602,1,DNA,29/08/1998,,,,Blood,-815427329,
6149,1395,1,DNA,29/08/1998,,,,Blood,879781375,
12378,5550,1,DNA,01/05/2011,,MV,4639,,882819789,
12379,5533,0,DNA,01/05/2011,,MV,4586,,143554986,
12380,5507,1,DNA,01/05/2011,,MV,4545,,341529785,
12381,5515,1,DNA,01/05/2011,,MV,4553,,-903822181,
12382,5535,0,DNA,01/05/2011,,MV,4595,,-850626864,
12383,5523,1,DNA,01/05/2011,,MV,4573,,1179999743,
12384,5522,1,DNA,01/05/2011,,MV,4571,,-2087278343,
12414,5561,1,DNA,01/05/2011,,MV,4656,,838014690,
6154,1398,1,DNA,07/09/1998,,,,Blood,-2003589889,
6119,847,1,DNA,07/08/1998,,,,Blood,-62853121,
12412,5531,0,DNA,01/05/2011,,MV,4584,,1765078227,
6131,1384,0,DNA,12/08/1998,,,,Blood,-1200620545,
6130,511,0,DNA,12/08/1998,,,,Blood,1449192703,
6129,1383,0,DNA,11/08/1998,,,,Blood,1585574399,
6128,915,0,DNA,09/08/1998,,,,Blood,-1871865089,
6127,1358,1,DNA,10/09/1998,,,,Blood,805681151,
6126,1357,1,DNA,09/08/1998,,,,Blood,1343510783,
6125,1130,0,DNA,05/08/1998,,,,Blood,1791020543,
6124,1356,1,DNA,05/08/1998,,,,Blood,1701357311,
6123,865,1,DNA,04/08/1998,,,,Blood,1621931007,
6122,1355,0,DNA,03/08/1998,,,,Blood,1237452031,
6133,1388,0,DNA,16/08/1998,,,,Blood,-706849281,
6120,1382,0,DNA,07/08/1998,,,,Blood,1050407679,
6134,1385,0,DNA,16/08/1998,,,,Blood,1323024639,
6118,563,0,DNA,05/08/1998,,,,Blood,1836445951,
6117,639,0,DNA,05/08/1998,,,,Blood,843073023,
6116,1381,1,DNA,05/08/1998,,,,Blood,1085505279,
6115,1028,1,DNA,04/08/1998,,,,Blood,467561471,
6114,847,1,DNA,04/08/1998,,,,Blood,1836850431,
6113,849,1,DNA,03/08/1998,,,,Blood,-289873409,
6112,1380,0,DNA,02/08/1998,,,,Blood,1721453311,
6111,1371,0,DNA,27/07/1998,,,,Blood,1004611583,
6110,604,0,DNA,27/07/1998,,,,Blood,811632895,
6109,1213,1,DNA,26/07/1998,,,,Blood,691846655,
6087,467,1,DNA,19/03/1998,,,,Blood,-1579167745,
6121,1153,1,DNA,06/08/1998,,,,Blood,-1688802817,
6146,1393,0,DNA,24/08/1998,,,,Blood,657046783,
6107,1234,1,DNA,26/07/1998,,,,Blood,2011505663,
12415,5552,0,DNA,01/05/2011,,MV,4641,,2061598044,
12416,5554,1,DNA,01/05/2011,,MV,4643,,-1099806263,
12417,5530,0,DNA,01/05/2011,,MV,4583,,145483856,
12418,5542,0,DNA,01/05/2011,,MV,4630,,-1690629266,
12419,5518,0,DNA,01/05/2011,,MV,4556,,2144969373,
12420,5532,0,DNA,01/05/2011,,MV,4585,,756669728,
12421,5549,0,DNA,01/05/2011,,MV,4638,,-2080035826,
12422,5527,1,DNA,01/05/2011,,MV,4576,,322911961,
12423,5546,0,DNA,01/05/2011,,MV,4635,,-1717762722,
12424,5539,1,DNA,01/05/2011,,MV,4627,,-1705004951,
6132,1274,1,DNA,12/08/1998,,,,Blood,1698615039,
6147,1394,1,DNA,25/08/1998,,,,Blood,760581119,
12413,5559,1,DNA,01/05/2011,,MV,4654,,-1173101598,
6145,504,0,DNA,23/08/1998,,,,Blood,1895760383,
6144,1391,1,DNA,23/08/1998,,,,Blood,872671999,
6143,1392,0,DNA,23/08/1998,,,,Blood,373180415,
6142,911,1,DNA,23/08/1998,,,,Blood,-1536415489,
6141,1387,0,DNA,22/08/1998,,,,Blood,-1967596033,
6140,1390,0,DNA,19/08/1998,,,,Blood,232126207,
6139,1152,0,DNA,18/08/1998,,,,Blood,155730943,
6138,1231,0,DNA,18/08/1998,,,,Blood,469292287,
6137,868,1,DNA,18/08/1998,,,,Blood,895089151,
6136,1386,0,DNA,17/08/1998,,,,Blood,-2018491649,
6135,1359,1,DNA,16/08/1998,,,,Blood,-212893697,
6148,1367,1,DNA,27/08/1998,,,,Blood,1355685631,
5941,1151,1,DNA,04/07/1997,,,,Blood,-815950337,
5953,467,1,DNA,08/07/1997,,,,Blood,-913686017,
5952,1153,1,DNA,08/07/1997,,,,Blood,-2122306817,
5951,1167,1,DNA,07/07/1997,,,,Blood,-658536449,
5950,1166,1,DNA,06/07/1997,,,,Blood,915826943,
5949,1165,1,DNA,07/07/1997,,,,Blood,1761615359,
5948,216,1,DNA,06/07/1997,,,,Blood,-1094830337,
5947,1222,0,DNA,28/12/1997,,,,Blood,2057667583,
5946,1244,0,DNA,28/12/1997,,,,Blood,-651225857,
5945,927,0,DNA,27/12/1997,,,,Blood,-1432536577,
5944,501,1,DNA,27/12/1997,,,,Blood,-1773894913,
5981,1174,1,DNA,12/07/1997,,,,Blood,-1385415169,
5942,932,0,DNA,06/07/1997,,,,Blood,1868431615,
5956,1175,0,DNA,09/07/1997,,,,Blood,1763598079,
5940,449,0,DNA,06/07/1997,,,,Blood,-675344641,
5939,1157,1,DNA,06/07/1997,,,,Blood,-1991951361,
5938,1231,0,DNA,25/08/1997,,,,Blood,-1100010241,
5937,1243,1,DNA,21/08/1997,,,,Blood,-444780033,
5936,1221,1,DNA,21/08/1997,,,,Blood,-1189487873,
5935,1030,1,DNA,21/08/1997,,,,Blood,-378079233,
5934,1032,1,DNA,21/08/1997,,,,Blood,-806446849,
5933,942,0,DNA,21/08/1997,,,,Blood,-461894145,
5932,1156,1,DNA,06/07/1997,,,,Blood,578873087,
5931,1240,0,DNA,18/08/1997,,,,Blood,234484735,
5930,1242,1,DNA,18/08/1997,,,,Blood,-576174849,
5943,1227,0,DNA,20/12/1997,,,,Blood,1791541247,
5967,550,1,DNA,11/07/1997,,,,Blood,-1088677889,
6089,220,1,DNA,23/03/1998,,,,Blood,-118699521,
5979,172,0,DNA,05/07/1997,,,,Blood,863544319,
5978,1049,1,DNA,12/07/1997,,,,Blood,-1066879745,
5977,677,0,DNA,12/07/1997,,,,Blood,408902143,
5976,1051,0,DNA,12/07/1997,,,,Blood,1339630335,
5975,1168,1,DNA,12/07/1997,,,,Blood,465690623,
5974,1045,1,DNA,11/07/1997,,,,Blood,20291839,
5973,1179,1,DNA,11/07/1997,,,,Blood,563459583,
5972,329,0,DNA,11/07/1997,,,,Blood,42053375,
5971,297,0,DNA,11/07/1997,,,,Blood,-1669047297,
5970,1047,1,DNA,11/07/1997,,,,Blood,1468321023,
5954,1154,1,DNA,08/07/1997,,,,Blood,1518861567,
5968,500,0,DNA,05/07/1997,,,,Blood,-1263895809,
5955,1155,0,DNA,08/07/1997,,,,Blood,-600126465,
5966,1180,0,DNA,11/07/1997,,,,Blood,2061646079,
5965,1171,1,DNA,11/07/1997,,,,Blood,-386126337,
5964,1172,0,DNA,11/07/1997,,,,Blood,209684223,
5963,1019,0,DNA,10/07/1997,,,,Blood,472191999,
5962,1159,1,DNA,10/07/1997,,,,Blood,-216406785,
5961,1158,0,DNA,10/07/1997,,,,Blood,-2023470593,
5960,637,1,DNA,09/07/1997,,,,Blood,-1905470721,
5959,530,0,DNA,09/07/1997,,,,Blood,1467699199,
5958,1176,1,DNA,09/07/1997,,,,Blood,1144508671,
5957,1033,0,DNA,04/07/1997,,,,Blood,2088740351,
5927,1216,0,DNA,13/08/1997,,,,Blood,1688875007,
5969,1160,0,DNA,11/07/1997,,,,Blood,2102088191,
5887,1203,1,DNA,26/07/1997,,,,Blood,-65714177,
5929,1220,1,DNA,17/08/1997,,,,Blood,151661055,
5899,1228,0,DNA,30/07/1997,,,,Blood,253678591,
5898,1213,1,DNA,30/07/1997,,,,Blood,767993087,
5897,609,1,DNA,05/07/1997,,,,Blood,-746583553,
5896,1215,1,DNA,26/07/1997,,,,Blood,-480013569,
5895,1212,1,DNA,29/07/1997,,,,Blood,-2010574849,
5894,455,0,DNA,29/07/1997,,,,Blood,1873318143,
5893,1130,0,DNA,27/07/1997,,,,Blood,1034905087,
5892,850,0,DNA,27/07/1997,,,,Blood,1907957503,
5891,608,0,DNA,27/07/1997,,,,Blood,375163903,
5890,1224,1,DNA,27/07/1997,,,,Blood,-579027713,
5901,1209,1,DNA,02/08/1997,,,,Blood,-373035521,
5888,65,1,DNA,26/07/1997,,,,Blood,-1635849473,
5902,1210,0,DNA,02/08/1997,,,,Blood,1200290047,
5886,221,1,DNA,26/07/1997,,,,Blood,466561279,
5885,606,1,DNA,26/07/1997,,,,Blood,563600895,
5884,1202,1,DNA,26/07/1997,,,,Blood,-723454209,
5883,499,1,DNA,26/07/1997,,,,Blood,988759039,
5882,1042,0,DNA,26/07/1997,,,,Blood,-1888758529,
5881,458,0,DNA,26/07/1997,,,,Blood,-1920402945,
5880,1219,0,DNA,26/07/1997,,,,Blood,-833928449,
5879,1162,1,DNA,05/07/1997,,,,Blood,264667135,
5878,922,1,DNA,04/07/1997,,,,Blood,-1990278913,
5877,297,0,DNA,29/06/1996,,,,Blood,1448957439,
13309,3571,0,DNA,13/03/2012,,DLG,638,,-1066532097,
5889,1163,1,DNA,05/07/1997,,,,Blood,-577895937,
5914,1037,1,DNA,08/08/1997,,,,Blood,-1417317121,
5982,1187,1,DNA,13/07/1997,,,,Blood,-1043199745,
5926,1861,1,DNA,14/08/1997,,,,Blood,2108174591,
5925,1213,1,DNA,12/08/1997,,,,Blood,1898939903,
5924,1228,0,DNA,12/08/1997,,,,Blood,828620543,
5923,1238,1,DNA,10/08/1997,,,,Blood,44280831,
5922,1239,0,DNA,10/08/1997,,,,Blood,238705919,
5921,1042,0,DNA,06/07/1997,,,,Blood,-131849729,
5920,1237,1,DNA,10/08/1997,,,,Blood,1316457215,
5919,1207,0,DNA,09/08/1997,,,,Blood,-1606260737,
5918,1043,0,DNA,09/08/1997,,,,Blood,1642776831,
5917,559,1,DNA,09/08/1997,,,,Blood,1382284799,
5900,1208,0,DNA,01/08/1997,,,,Blood,1251100415,
5915,1235,0,DNA,08/08/1997,,,,Blood,-719166465,
5928,912,0,DNA,06/07/1997,,,,Blood,979383039,
5913,1164,1,DNA,05/07/1997,,,,Blood,1772820991,
5912,1234,1,DNA,07/08/1997,,,,Blood,-1916804353,
5911,1061,1,DNA,07/08/1997,,,,Blood,-1809866753,
5910,628,0,DNA,07/08/1997,,,,Blood,-1441373953,
5909,1215,1,DNA,07/08/1997,,,,Blood,-118131201,
5908,1233,1,DNA,06/08/1997,,,,Blood,-1727238401,
5907,1232,1,DNA,06/08/1997,,,,Blood,-413787137,
5906,1214,1,DNA,03/08/1997,,,,Blood,350850303,
5905,494,1,DNA,05/07/1997,,,,Blood,1753158143,
5904,1040,1,DNA,03/08/1997,,,,Blood,1956199167,
5903,1225,0,DNA,03/08/1997,,,,Blood,-333326337,
5916,1236,1,DNA,09/08/1997,,,,Blood,986158847,
6048,1270,0,DNA,25/01/1998,,,,Blood,1023019775,
6060,1288,0,DNA,08/02/1998,,,,Blood,1188783871,
6059,509,1,DNA,06/02/1998,,,,Blood,-226069505,
6058,1287,1,DNA,05/02/1998,,,,Blood,617530623,
6057,1286,1,DNA,05/02/1998,,,,Blood,-2024625665,
6056,1177,0,DNA,29/01/1998,,,,Blood,-1997360385,
6055,1268,1,DNA,29/01/1998,,,,Blood,97431551,
6054,949,0,DNA,28/01/1998,,,,Blood,2068230399,
6053,1051,0,DNA,28/01/1998,,,,Blood,2102396415,
6052,1276,1,DNA,28/01/1998,,,,Blood,-257016065,
6051,1285,0,DNA,25/01/1998,,,,Blood,1222650879,
5980,1173,0,DNA,12/07/1997,,,,Blood,1220859647,
6049,1271,0,DNA,25/01/1998,,,,Blood,1453105663,
6063,917,1,DNA,12/02/1998,,,,Blood,-1578403841,
6047,1269,0,DNA,25/01/1998,,,,Blood,1276569599,
6046,1268,1,DNA,24/01/1998,,,,Blood,-1678161665,
6045,1031,1,DNA,18/01/1998,,,,Blood,-541819393,
6044,1275,0,DNA,17/01/1998,,,,Blood,251795199,
6043,1274,1,DNA,16/01/1998,,,,Blood,-15801345,
6042,884,1,DNA,16/01/1998,,,,Blood,1535898879,
6041,1248,1,DNA,15/01/1998,,,,Blood,-1705797121,
6040,837,1,DNA,15/01/1998,,,,Blood,1983013631,
6039,1020,1,DNA,15/01/1998,,,,Blood,748953599,
6038,1247,0,DNA,15/01/1998,,,,Blood,714399999,
6037,1273,1,DNA,10/01/1998,,,,Blood,1500902911,
6050,1272,0,DNA,25/01/1998,,,,Blood,1959845119,
6074,1295,1,DNA,18/02/1998,,,,Blood,1601541375,
5875,1052,0,DNA,01/08/1996,,,,Blood,-1363739649,
6086,1305,0,DNA,18/03/1998,,,,Blood,-1273605889,
6085,1304,0,DNA,13/03/1998,,,,Blood,-1210046977,
6084,1303,1,DNA,11/03/1998,,,,Blood,413720319,
6083,1028,1,DNA,10/03/1998,,,,Blood,666323967,
6082,1302,1,DNA,10/03/1998,,,,Blood,-1084326657,
6081,1301,1,DNA,08/03/1998,,,,Blood,-750599681,
6080,1300,0,DNA,08/03/1998,,,,Blood,-1941787905,
6079,1299,0,DNA,08/03/1998,,,,Blood,634652671,
6078,554,0,DNA,06/03/1998,,,,Blood,988080383,
6077,522,0,DNA,03/03/1998,,,,Blood,1569758719,
6061,1290,1,DNA,12/02/1998,,,,Blood,23629311,
6075,1296,1,DNA,02/03/1998,,,,Blood,567411711,
6062,1170,0,DNA,12/02/1998,,,,Blood,-618850049,
6073,1294,0,DNA,16/02/1998,,,,Blood,1048951295,
6072,1293,1,DNA,14/02/1998,,,,Blood,-1292434689,
6071,1292,1,DNA,12/02/1998,,,,Blood,-1668464641,
6070,641,0,DNA,12/02/1998,,,,Blood,303857919,
6069,868,1,DNA,17/02/1998,,,,Blood,-820111873,
6068,1278,0,DNA,12/02/1998,,,,Blood,455708415,
6067,1045,1,DNA,12/02/1998,,,,Blood,-836649985,
6066,1291,0,DNA,12/02/1998,,,,Blood,1344646399,
6065,528,0,DNA,12/02/1998,,,,Blood,-1248480769,
6064,64,0,DNA,12/02/1998,,,,Blood,29121279,
6034,1245,1,DNA,02/01/1998,,,,Blood,-127922945,
6076,1297,0,DNA,03/03/1998,,,,Blood,456701695,
5994,1177,0,DNA,14/07/1997,,,,Blood,370902271,
6036,1221,1,DNA,03/01/1998,,,,Blood,-1137250561,
6006,1188,1,DNA,16/07/1997,,,,Blood,-2019737345,
6005,921,1,DNA,16/07/1997,,,,Blood,933090815,
6004,1186,0,DNA,16/07/1997,,,,Blood,22302463,
6003,1199,1,DNA,15/07/1997,,,,Blood,689142783,
6002,1198,1,DNA,15/07/1997,,,,Blood,-2010485505,
6001,199,0,DNA,05/07/1997,,,,Blood,-135695873,
6000,1189,1,DNA,15/07/1997,,,,Blood,-817161473,
5999,1183,1,DNA,15/07/1997,,,,Blood,-183420929,
5998,1192,0,DNA,14/07/1997,,,,Blood,1885722879,
5997,1191,1,DNA,14/07/1997,,,,Blood,1062227455,
6008,1205,0,DNA,16/07/1997,,,,Blood,578667263,
5995,1193,0,DNA,14/07/1997,,,,Blood,1101018111,
6009,1204,0,DNA,16/07/1997,,,,Blood,2062645759,
5993,1017,0,DNA,14/07/1997,,,,Blood,378431999,
5992,1182,0,DNA,14/07/1997,,,,Blood,1200190207,
5991,1181,1,DNA,14/07/1997,,,,Blood,-392400897,
5990,1161,0,DNA,05/07/1997,,,,Blood,-346590977,
5989,208,1,DNA,13/07/1997,,,,Blood,-1482701313,
5988,1170,0,DNA,13/07/1997,,,,Blood,15269631,
5987,915,0,DNA,13/07/1997,,,,Blood,-1423840257,
5986,941,1,DNA,13/07/1997,,,,Blood,1785044223,
5985,1169,1,DNA,13/07/1997,,,,Blood,432038399,
5984,497,1,DNA,13/07/1997,,,,Blood,-1617376513,
5983,596,0,DNA,13/07/1997,,,,Blood,764192767,
5996,1190,0,DNA,14/07/1997,,,,Blood,-259119361,
6021,1195,0,DNA,23/07/1997,,,,Blood,982509055,
6088,1279,1,DNA,10/03/1998,,,,Blood,-515943681,
6033,1218,0,DNA,25/07/1997,,,,Blood,492278271,
6032,1217,1,DNA,25/07/1997,,,,Blood,1895545599,
6031,776,1,DNA,24/07/1997,,,,Blood,324425727,
6030,525,1,DNA,24/07/1997,,,,Blood,-663127809,
6029,51,1,DNA,24/07/1997,,,,Blood,796159487,
6028,828,1,DNA,23/07/1997,,,,Blood,-1230190849,
6027,1211,1,DNA,24/07/1997,,,,Blood,-2039786497,
6026,1197,0,DNA,24/07/1997,,,,Blood,-290642689,
6025,1041,1,DNA,23/07/1997,,,,Blood,2122877439,
6024,1196,1,DNA,23/07/1997,,,,Blood,-843705601,
6007,1178,1,DNA,16/07/1997,,,,Blood,789250047,
6022,951,0,DNA,23/07/1997,,,,Blood,-1694035713,
6035,1246,0,DNA,02/01/1998,,,,Blood,921869311,
6020,178,1,DNA,23/07/1997,,,,Blood,-524050689,
6019,1210,0,DNA,22/07/1997,,,,Blood,2002324479,
6018,1209,1,DNA,22/07/1997,,,,Blood,-439141121,
6017,1194,1,DNA,22/07/1997,,,,Blood,-1329167873,
6016,605,1,DNA,22/07/1997,,,,Blood,281111295,
